Cod_Loc,IdProvincia,IdDepartamento,categoria,provincia,localidad,nombre,direccion,CP,telefono,Mail,Web,Categoría,Provincia,Localidad,Nombre,Dirección,Teléfono
58056010,58,58056,Espacios de Exhibición Patrimonial,Neuquén ,San Martín de Los Andes,Museo De Las Patentes Argentinas,Calle Cortada de Los Abedules S/N,Q8370ASZ,,,,,,,,,
58056010,58,58056,Espacios de Exhibición Patrimonial,Neuquén ,San Martín de Los Andes,Centro De Visitantes Y Museo Del Parque Nacional Lanín,Emilio Frey 749,Q8370AXA,424 359,,,,,,,,
58056010,58,58056,Espacios de Exhibición Patrimonial,Neuquén ,San Martín de Los Andes,Museo De Sitio De Hua Hum,"Paraje y Paso Fronterizo Hua Hum, Parque Nacional Lanín, Ruta Provincial 48",8370,424 359,,,,,,,,
58042030,58,58042,Espacios de Exhibición Patrimonial,Neuquén ,Villa Curi Leuvu,Museo Comunal Ana María Biset,Ruta Pov. 41 - Paraje Caepe Malal,Q8353XAS,421 194,,,,,,,,
58035120,58,58035,Espacios de Exhibición Patrimonial,Neuquén ,Villa el Chocón,Museo Municipal Ernesto Bachmann,Centro Cívico,8311,490 1223,,,,,,,,
58070010,58,58070,Espacios de Exhibición Patrimonial,Neuquén ,Villa la Angostura,Museo Histórico Regional,Bv Nahuel Huapi 2177,Q8407CAU,449 4061,,,,,,,,
58084020,58,58084,Espacios de Exhibición Patrimonial,Neuquén ,Villa Termal Copahue,Museo Adolfo Edelman,"Ricardo Bialao, Centro de Convenciones - Centro Cultural Caviahue",8349,,,,,,,,,
58112040,58,58112,Espacios de Exhibición Patrimonial,Neuquén ,Zapala,Museo De La Ciudad,Luis Monti y Martín Cirilo Etcheluz,Q8340FAH,431 152,,,,,,,,
58112040,58,58112,Espacios de Exhibición Patrimonial,Neuquén ,Zapala,Museo Provincial De Ciencias Naturales Prof. Dr. Juan Augusto Olsacher,Martín Cirilo Etcheluz y Ejército Argentino,Q8340AUA,431 959,,,,,,,,
58035040,58,58035,Espacios de Exhibición Patrimonial,Neuquén ,Cutral Có,Casa De La Historia,,,4967021,,,,,,,,
58035070,58,58035,Espacios de Exhibición Patrimonial,Neuquén ,Neuquen,Sala Emilio Saraco,Avenida Olascoaga y Vías del FFCC,,,nqncultural@muninqn.gov.ar,,,,,,,
58035070,58,58035,Espacios de Exhibición Patrimonial,Neuquén ,Neuquen,Casa Museo de Gregorio Alvarez,Cordoba 302,8300,,,,,,,,,
58035070,58,58035,Espacios de Exhibición Patrimonial,Neuquén ,Neuquen,Archivo Historico Municipal,Av Argentina y Roca,8300,4491200 int. 4467,archivohistorico@muninqn.gov.ar,,,,,,,
58035070,58,58035,Espacios de Exhibición Patrimonial,Neuquén ,Neuquen,Sistema Provincial de Archivos,Hipolito Irigoyen 280,8300,4433156,sistemarchivonqn@gmail.com,,,,,,,
62042010,62,62042,Espacios de Exhibición Patrimonial,Río Negro,Allen,Museo Municipal De Allen,Libertad 250,R8328ASP,453 403,museodeallen@yahoo.com.ar,,,,,,,
62042390,62,62042,Espacios de Exhibición Patrimonial,Río Negro,Cinco Saltos,Museo Regional Cinco Saltos,"Belgrano 550, Casa Estación Del Ferrocarril",R8303BWS,498 0164,,,,,,,,
62042400,62,62042,Espacios de Exhibición Patrimonial,Río Negro,Cipolletti,Museo Provincial Carlos Ameghino,Pasaje Pichi Ruca,8324,,museo_ameghino@yahoo.com.ar,www.culturarionegro.gov.ar,,,,,,
62042410,62,62042,Espacios de Exhibición Patrimonial,Río Negro,Contralmirante Cordero,Museo Histórico Del Riego,Contralmirante Cordero,8301,490 8049,,,,,,,,
62021030,62,62021,Espacios de Exhibición Patrimonial,Río Negro,El Bolsón,Museo Piedras Patagónicas,"Chacra Iaten K'aike"", Circuito de Mallín Ahogado, a 13 Km de la localidad de El Bolsón",8430,,,,,,,,,
62028020,62,62028,Espacios de Exhibición Patrimonial,Río Negro,General Conesa,Museo Histórico Regional Alicia Zanona,,8503,,,,,,,,,
62042450,62,62042,Espacios de Exhibición Patrimonial,Río Negro,General Roca,Museo Municipal De Bellas Artes Juan Sánchez,"25 De Mayo 1494, Esquina Kennedy",R8332AJD,443 3602,,,,,,,,
62042450,62,62042,Espacios de Exhibición Patrimonial,Río Negro,General Roca,Museo Patagónico De Ciencias Naturales,Av. Roca 1280,R8332EXZ,420 030,fundacionpatagonica@yahoo.com.ar,www.museopatagonico.org.ar,,,,,,
62091050,62,62091,Espacios de Exhibición Patrimonial,Río Negro,Ingeniero Jacobacci,Museo Jorge H. Gerhold,Julio A. Roca 189,R8418BGC,,juliaheredia24@hotmail.com,,,,,,,
62014070,62,62014,Espacios de Exhibición Patrimonial,Río Negro,Lamarque,Museo Paleontológico De Lamarque,Rivadavia y Libertad,8363,497 157,museolamarque@hotmail.com,,,,,,,
62014070,62,62014,Espacios de Exhibición Patrimonial,Río Negro,Lamarque,Exposición De La Historia De Los Inmigrantes Coreanos Agricultores En Argentina,Dr. Molina 1051,R8363BJU,497 157,,,,,,,,
62042450,62,62042,Espacios de Exhibición Patrimonial,Río Negro,Padre Alejandro Stefenelli,Museo San Miguel,Pellegrini y Ruta 22,8332,440 010,,,,,,,,
62021060,62,62021,Espacios de Exhibición Patrimonial,Río Negro,San Carlos De Bariloche,Museo Paleontológico Bariloche,Avda. Costanera y Sarmiento,8400,,,,,,,,,
62021060,62,62021,Espacios de Exhibición Patrimonial,Río Negro,San Carlos De Bariloche,Museo De La Patagonia Dr. Francisco P. Moreno,Centro Cívico,8400,422 309,,,,,,,,
62084060,62,62084,Espacios de Exhibición Patrimonial,Río Negro,Valcheta,Museo Regional Valcheta,Roca y Gobernador Pagano S/N,8536,493 060,mariainesk@mymcom.com.ar ,www.culturarionegro.gov.ar,,,,,,
62007090,62,62007,Espacios de Exhibición Patrimonial,Río Negro,Viedma,Museo Provincial Gobernador Eugenio Tello,San Martín 263,R8500AFE,425 900,hpose@hotmail.com ,www.culturarionegro.gov.ar,,,,,,
62007090,62,62007,Espacios de Exhibición Patrimonial,Río Negro,Viedma,Museo Tecnológico Del Agua Y Del Suelo Ing. O. Casamiquela,"Colón 498, 1er Piso",R8500AFDJ,426 096,museodpa@yahoo.com.ar,www.museo-dpa.blogspot.com,,,,,,
62021100,62,62021,Espacios de Exhibición Patrimonial,Río Negro,Villa Los Coihues,Museo Del Lago Gutiérrez Dr. Rosendo Pascual,Bosque Petrificado 365 Villa Los Cohiues - Lago Gutiérrez,8400,467 578,proterocarsinuscorsolini@yahoo.com.ar,www.museolagogutierrez.com.ar,,,,,,
62042560,62,62042,Espacios de Exhibición Patrimonial,Río Negro,Villa Regina,Museo Comunitario Villa Regina,Uruguay 165,R8336AWC,464 550,municpalidad@villaregina.gov.ar,,,,,,,
58035070,58,58035,Espacios de Exhibición Patrimonial,Salta,Salta,Museo Catedralicio,Av. Belgrano 589,,,,,,,,,,
66154010,66,66154,Espacios de Exhibición Patrimonial,Salta,Angastaco,Museo Arqueológico Prof. Néstor A. Grau,Centro Cívico Municipal Poeta Manuel J. Castilla S/N,4427,491 123,,,,,,,,
66014010,66,66014,Espacios de Exhibición Patrimonial,Salta,Cachi,Museo Arqueológico Pío Pablo Díaz,Juan Calchaquí S/N,4417,491 080,museodecachi@yahoo.com.ar,,,,,,,
66021010,66,66021,Espacios de Exhibición Patrimonial,Salta,Cafayate,Museo De La Vid Y El Vino,Avenida Güemes Sur 280,A4427AQP,422 442,,,,,,,,
66021010,66,66021,Espacios de Exhibición Patrimonial,Salta,Cafayate,Museo Regional Y Arqueológico Rodolfo F. Bravo,Colón 191,A4427AMC,421 054,,,,,,,,
66056020,66,66056,Espacios de Exhibición Patrimonial,Salta,Campamento Vespucio,Museo Regional De Ciencias Naturales Prof. Rodolfo P. Bustos,Av. San Martín 313,A4563AWG,437 3109,,,,,,,,
66049010,66,66049,Espacios de Exhibición Patrimonial,Salta,Campo Santo,Museo De Campo Santo,"San Martín y Gral. Güemes, frente a la plaza central",A4432XAB,,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Finca la Cruz,Museo De La Vida Rural Salteña Finca La Cruz,"Camino a La Quesera y a La Troja, a 23 Km de la Ciudad de Salta",A4400XAP,421 4714,,,,,,,,
66119020,66,66119,Espacios de Exhibición Patrimonial,Salta,Molinos,Museo De Arqueología Del Churcal,"Abraham Cornejo S/N, Hacienda de Molinos",4419,494 094,,,,,,,,
66140050,66,66140,Espacios de Exhibición Patrimonial,Salta,Rosario De La Frontera,Museo Histórico Arqueológico Prof. Juan Carlos Rivas,"Melchora F. de Cornejo 650, predio de la escuela normal",A4190BEN,481 814,,,,,,,,
66140050,66,66140,Espacios de Exhibición Patrimonial,Salta,Rosario De La Frontera,Museo-Escuela Provincial De Bellas Artes Quinquela Martin,San Martín 345,A4190ABD,482 622,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Biblioteca Y Museo Histórico Del Regimiento De Caballería  De Exploración 5  Grl Güemes,Av. Arenales S/N (al lado del Hospital Militar),4400,431 8204,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Arte Étnico Americano Pajcha,20 de Febrero 838,A4400EMR,422 9417,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Antropología De Salta,Ejército del Norte y Ricardo Solá,4400,422 2960,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Arqueología De Alta Montaña,Bartolomé Mitre 77,A4400EHA,437 0499,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo Histórico Del Norte,Caseros 549,A4400DMK,421 5340,delnorte@server.com.ar,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo Presidente José Evaristo Uriburu,Caseros 417,A4400DMI,421 8174,cabildosalta@uolsinectis.com.ar,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo Casa Arias Rengel,La Florida 20,A4402FMB,421 4714,mbartes@edusalta.gov.ar,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De  La  Ciudad Casa De Hernández,La Florida 97,A4402FMA,437 3352,museocapitalsalta@hotmail.com,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Historia De La Universidad Nacional De Salta Prof. Eduardo M. Ashur,Buenos Aires 177,A4402FDC,432 5701,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Ciencias Naturales De La Universidad Nacional De Salta,Mendoza 2,A4402AHB,431 8086,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo Folclórico Pajarito Velarde,Pueyrredón 106,A4400EAD,421 2921,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo Del Convento San Francisco,Córdoba 15,A4402EZA,310 830,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Bellas Artes,Av. Belgrano 992,A4400AWU,422 1745,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Museo De Arte Contemporáneo,Zuviría 90,A4400EFB,437 0498,mac2004@edusalta.gov.ar,,,,,,,
66105020,66,66105,Espacios de Exhibición Patrimonial,Salta,San Antonio de los Cobres,"Museo Antapu, Étnico Y Arqueológico De San Antonio De Los Cobres",Belgrano S/N y Ruta 51,4411,490 9912,,,,,,,,
66154040,66,66154,Espacios de Exhibición Patrimonial,Salta,San Carlos,Museo Histórico Regional De San Carlos,General Güemes y Rivadavia,4427,495 182,,,,,,,,
66154040,66,66154,Espacios de Exhibición Patrimonial,Salta,San Carlos,Museo Jesuítico Y Centro De Documentación,Felipe Vivero e Hipólito Irigoyen,3306,494 048,,,,,,,,
66112040,66,66112,Espacios de Exhibición Patrimonial,Salta,San José de Metan,Museo Municipal De Bellas Artes,Lavalle y Güemes,A4440CDC,420 262,,,,,,,,
66126070,66,66126,Espacios de Exhibición Patrimonial,Salta,San Ramón de la nueva Orán,Museo Regional De Orán,Av. Vicente López y Planes y San Martín,A4530FUB,421 274,,,,,,,,
66147030,66,66147,Espacios de Exhibición Patrimonial,Salta,Santa Rosa de Tastil,Museo De Sitio Santa Rosa De Tastil,"Santa Rosa de Tastil, Ruta Provincial Nº 51",A4409XBD,,,,,,,,,
66147030,66,66147,Espacios de Exhibición Patrimonial,Salta,Santa Rosa de Tastil,Museo Regional Moisés Zerpa,Santa Rosa de Tastil,A4409XBD,,,,,,,,,
66077020,66,66077,Espacios de Exhibición Patrimonial,Salta,Vaqueros,Museo Popular Municipal,Av. San Martín y Los Crespones,A4401XBA,490 1025,,,,,,,,
66112040,66,66112,Espacios de Exhibición Patrimonial,Salta,Yatasto cerca de Metan,Posta De Yatasto,Ruta 9 Km. 1446 a 6 Km de Metan,A4400XAM,421 5340,,,,,,,,
66063010,66,66063,Espacios de Exhibición Patrimonial,Salta,Guachipas,Cuevas Pintadas,Eugenio Romano S/N,4425,,,,,,,,,
66028050,66,66028,Espacios de Exhibición Patrimonial,Salta,Salta,Mercado Artesanal,San Martín 2555,,,,,,,,,,
70021010,70,70021,Espacios de Exhibición Patrimonial,San Juan,Barreal,Museo Herrera,Calle Las Heras S/N,,,,,,,,,,
70021020,70,70021,Espacios de Exhibición Patrimonial,San Juan,Calingasta,Museo Arqueológico De Calingasta,Av. Argentina entre Aldo Cantoni y Sarmiento,5403,421 043,,,,,,,,
70035020,70,70035,Espacios de Exhibición Patrimonial,San Juan,Caucete,Museo Histórico Regional Caucete,Juan José Bustos y Coronel Cabot,,496 1176,Amupri2@yahoo.com.ar,,,,,,,
70056080,70,70056,Espacios de Exhibición Patrimonial,San Juan,Ciudad de Jachal,Museo Arqueológico Prieto,Avda. 25 de Mayo 788 Oeste,J5460AAR,420 298,Amupri2@yahoo.com.ar,,,,,,,
70049040,70,70049,Espacios de Exhibición Patrimonial,San Juan,Las Flores,Museo Histórico Alfredo Ramón Almada,General Paz 570,B7200BOS,442 387,,,,,,,,
70049040,70,70049,Espacios de Exhibición Patrimonial,San Juan,Las Flores,Museo Ingeniero Carlos Echagüe,Alem y Sarmiento,B7200AIP,452 059,,,,,,,,
70049040,70,70049,Espacios de Exhibición Patrimonial,San Juan,Las Flores,Museo De Ciencias Naturales Florentino Ameghino,Avenida General Paz 570,B7200BOS,452 987,,,,,,,,
70084010,70,70084,Espacios de Exhibición Patrimonial,San Juan,Parque Federico Cantoni,Museo Geográfico Municipal Einstein,Túneles y Cavernas de la Quebrada del Zonda,5400,421 5343,,,,,,,,
70084010,70,70084,Espacios de Exhibición Patrimonial,San Juan,Rivadavia,Museo Y Biblioteca Hnos. Nacif Weiss,Av. José Ignacio de la Roza 1516 (Oeste),5400,429 2348,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Museo Don Julio,25 de Mayo 165 (Oeste),J5400AHC,421 0492,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Museo Provincial De Bellas Artes Franklin Rawson,Av Libertador 862 (Oeste),J5400ARV,420 0598,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Casa Natal De Sarmiento - Museo Y Biblioteca,Sarmiento 21 (Sur),J5402ECA,422 4603,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Museo Y Biblioteca De La Memoria Urbana,España y Mitre (Ex Estación Ferroviaria San Martín),5400,421 8833,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Museo Histórico Provincial Agustín V. Gnecco,Avda. Rawson 621 (Sur),J5402EVG,422 9638,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Museo Santiago Graffigna,Colon 1342 (N),J5400GCD,421 4227 INT. 134 y 121,,,,,,,,
70028010,70,70028,Espacios de Exhibición Patrimonial,San Juan,San Juan,Museo De Ciencias Naturales De San Juan,Av. España 400 (Norte),J5400DNG,422 8557,,,,,,,,
70119050,70,70119,Espacios de Exhibición Patrimonial,San Juan,Usno,Museo Mineralógico Piedras Del Mundo,Ruta 510 S/N,J5449XAL,,,,,,,,,
70077020,70,70077,Espacios de Exhibición Patrimonial,San Juan,Villa Bolaños,Museo Parque Coleccion Suero,Médano de Oro,,425 1222,,,,,,,,
70133010,70,70133,Espacios de Exhibición Patrimonial,San Juan,Zonda,Museo Enzo Valentin Mancini,"Ruta 12, Km 28",5400,427 2885,,,,,,,,
70098010,70,70098,Espacios de Exhibición Patrimonial,San Juan,Santa Lucia,Museo Abenhamar Rodrigo,Hipólito Irigoyen 2537,J5411GEM,425 4114,,,,,,,,
70021020,70,70021,Espacios de Exhibición Patrimonial,San Juan,Calingasta,Coleccion Cora Esquivel,Dr. Aldo Cantoni S/N,5403,,turismocalingasta@hotmail.com,,,,,,,
70119060,70,70119,Espacios de Exhibición Patrimonial,San Juan,San Agustín de Valle Fértil,Centro Cultural Pachamalui,Calle Calixto Elizondo y Rivadavia S/N,5449,420236,pachamaluiirupe@yahoo.com.ar,,,,,,,
70056080,70,70056,Espacios de Exhibición Patrimonial,San Juan,San José de Jachal,Templo De San José De Jachal,San Juan Esq. Juan Echegaray,5460,420003,,www.turismo.sanjuan.gov.ar,,,,,,
74056105,74,74056,Espacios de Exhibición Patrimonial,San Luis,Ciudad de la Punta,Réplica Del Histórico Cabildo De 1810,Av. Serrana y Av. Universidad,5710,452 000 INT. 8984,,,,,,,,
74028010,74,74028,Espacios de Exhibición Patrimonial,San Luis,Concarán,Museo Ferroviario,Estación de Ferrocarril,5770,,,,,,,,,
74035030,74,74035,Espacios de Exhibición Patrimonial,San Luis,Justo Daract,Museo Histórico Audiovisual,Chacabuco y San Luis,5738,,,,,,,,,
74035030,74,74035,Espacios de Exhibición Patrimonial,San Luis,Justo Daract,Museo Ferroviario De Justo Daract,"Calle Pasaje 8 de Julio, en la Estación de FGSM",5738,,,,,,,,,
74021010,74,74021,Espacios de Exhibición Patrimonial,San Luis,La Carolina,Museo De La Poesía Manuscrita Juan Crisóstomo Lafinur,9 de Julio y San Martín,5701,452 010 INT. 8910,,,,,,,,
74021010,74,74021,Espacios de Exhibición Patrimonial,San Luis,La Carolina,Museo Mineralógico,Calle 16 de Julio 113,5701,,,,,,,,,
74049060,74,74049,Espacios de Exhibición Patrimonial,San Luis,Merlo,"Museo Municipal De Historia, Ciencias Naturales Y Arte De Merlo",Padre Espinal 1183,B1722MBA,482 6018,,,,,,,,
74021090,74,74021,Espacios de Exhibición Patrimonial,San Luis,Saladillo,Museo De Saladillo,Rivadavia y Moreno,B7260ELS,452 735,,,,,,,,
74007070,74,74007,Espacios de Exhibición Patrimonial,San Luis,San Francisco del Monte de Oro,Sala Histórica - Primera Escuela De Sarmiento,Maestros Puntanos S/N,5705,,,,,,,,,
74007070,74,74007,Espacios de Exhibición Patrimonial,San Luis,San Francisco del Monte de Oro,Casa Museo  Rosenda Quiroga,Calle Rosenda Quiroga y Coronel Concha,5705,,,,,,,,,
74035060,74,74035,Espacios de Exhibición Patrimonial,San Luis,San José del Morro,"Museo Religioso, Autoctono Y Regional De San José Del Morro","Lafinur, Frente a la Plaza Gral. Juan Esteban Pedernera",D5730XBM,,,,,,,,,
74056150,74,74056,Espacios de Exhibición Patrimonial,San Luis,San Luis,Museo Contacto U.N.S.L.,"Av. Ejército de Los Andes 950, Bloque Ii - Unsl",D5700HHW,424 027 INT. 281,,,,,,,,
74056150,74,74056,Espacios de Exhibición Patrimonial,San Luis,San Luis,La Casa De Las Culturas,San Martín 383,D5700BQG,445 2000 INT. 5750,,,,,,,,
74056150,74,74056,Espacios de Exhibición Patrimonial,San Luis,San Luis,Museo Provincial Dora Ochoa De Masramón,Colón 508,D5700AVL,442 2196,,,,,,,,
74056150,74,74056,Espacios de Exhibición Patrimonial,San Luis,San Luis,Museo Privado De Ciencias Naturales Guillermo Enrique Hudson,Avda. España 1555,5700,422 3901,,,,,,,,
74049070,74,74049,Espacios de Exhibición Patrimonial,San Luis,Santa Rosa del Conlara,Museo Polifacetico Municipal Vieja Usina,Calle Aviador Franco Nº 862,D5777AEV,,,,,,,,,
74028070,74,74028,Espacios de Exhibición Patrimonial,San Luis,Tilisarao,Museo La Tradición,Bartolomé Mitre y Tres Granaderos,D5773AHI,,,,,,,,,
74028070,74,74028,Espacios de Exhibición Patrimonial,San Luis,Tilisarao,Museo Los Primeros Habitantes,Boulevard Bartolomé Mitre y Calle Renca,D5773AHM,,,,,,,,,
74049060,74,74049,Espacios de Exhibición Patrimonial,San Luis,Villa de Merlo,Casa Museo Palmira Scrosoppi,Av. del Sol Nº 870,D5881AVV,,,,,,,,,
74049060,74,74049,Espacios de Exhibición Patrimonial,San Luis,Villa de Merlo,Museo Casa Del Poeta Antonio Esteban Agüero,Poeta Agüero 330,D5881DEH,476 545,,,,,,,,
74049060,74,74049,Espacios de Exhibición Patrimonial,San Luis,Villa de Merlo,Museo Kurteff,Av. de Los Césares 2370. Rincón del Este.,D5881AOW,478 600,,,,,,,,
74049060,74,74049,Espacios de Exhibición Patrimonial,San Luis,Villa de Merlo,Museo La Pampa Gringa,Bella Vista 1800,5881,473 287,,,,,,,,
74049060,74,74049,Espacios de Exhibición Patrimonial,San Luis,Villa de Merlo,Museo Regional Lolma,Av. de Los Incas S/N (Al Lado del Algarrobo Abuelo),5881,,,,,,,,,
74028090,74,74028,Espacios de Exhibición Patrimonial,San Luis,Villa Larca,Museo Inti,Ruta Nacional Nº 6. a 45 Km de la Villa de Merlo Por Ruta Nacional Nº 1,5883,,,,,,,,,
74035070,74,74035,Espacios de Exhibición Patrimonial,San Luis,Villa Mercedes,Museo Temático De Física Prof A. M. Fiorella De Grilli López,"Av. Mitre Nº 873, Localizado en el Colegio Nº 2 Juan Esteban Pedernera",D5732AAD,,,,,,,,,
74035070,74,74035,Espacios de Exhibición Patrimonial,San Luis,Villa Mercedes,Museo Malvinas Eduardo R. Guzmán,Av. Mitre Nº 778,D5732AAP,435 233,,,,,,,,
74035070,74,74035,Espacios de Exhibición Patrimonial,San Luis,Villa Mercedes,Museo Ferroviario,Av. Mitre 630,D5732AAO,,,,,,,,,
74035070,74,74035,Espacios de Exhibición Patrimonial,San Luis,Villa Mercedes,Museo De Sitio Del Centro Educativo Nº 9 Juan Llerena,General Paz 555,D5732AFK,,,,,,,,,
74035070,74,74035,Espacios de Exhibición Patrimonial,San Luis,Villa Mercedes,Museo Argentino Nativista Héctor Aubert,Las Heras y Eleodoro Lobos,D5730EAB,,,,,,,,,
